User,Review,Rating,Date
A Google user,Code is not properly send in my phone please help me..to change password,1,2020-04-10 13:51:33
A Google user,This is the worst network wifi among the world And we can't play game,1,2021-08-27 17:06:35
A Google user,Awesome Better Display Settings,4,2020-02-15 10:11:42
A Google user,The Internet is terrible. This is coming from someone who advocated their service until 2 years ago. Eagerly waiting for CGNet.,1,2021-06-26 16:02:13
A Google user,The app is getting worse and now I can not even open it..💀,1,2021-06-15 18:10:39
A Google user,very slow internet speed.,2,2020-07-08 14:33:01
A Google user,World work does not provide good service,1,2020-12-23 11:24:02
A Google user,After every update it automatically logout.,4,2020-03-05 08:44:02
A Google user,Good wifi speed but app not work fast,2,2021-07-12 20:52:21
A Google user,This is not to download and use. this app is to download and uninstall,1,2020-04-15 20:10:13
A Google user,Can you tell me the price of router to connect two worldlink wifi and can you please give your telephone number,3,2020-05-15 18:57:42
A Google user,Best but service is average,4,2020-12-24 16:01:51
A Google user,It fo not deserve 1 star also So much wifi slow always slow net,1,2022-10-18 13:28:39
A Google user,Verry slow but service is fast,5,2023-02-22 09:01:52
A Google user,||Fix you internet || we get much ping in our game fix it,1,2020-03-27 16:50:53
A Google user,I cant blacklist other device.its saying error,3,2019-05-20 08:34:02
A Google user,waited 3 days for shifting my wifi : Worst customer care in the world! looking alternative but nepalese isp sucks!,1,2020-11-27 13:00:04
A Google user,Great Update ⭐.Want dark Mode too.❄,4,2020-05-11 19:23:12
A Google user,If you are gamer Please don't go for it You wont get a good ping!,1,2020-03-28 22:42:37
A Google user,Not satisfied with in speed,5,2020-04-12 14:09:45
A Google user,password change option is missed fix it fast?????,1,2019-01-24 17:14:21
A Google user,Internet disconnect frequently after every 10 min 😤,1,2021-02-24 15:55:56
A Google user,Irregular ping problem...,1,2021-05-13 14:01:17
A Google user,Fake service no refer no well service only fake offer,1,2020-06-28 19:04:45
A Google user,Hi in my net there is used 2.4 but I bought 5g net how to we solve the problem I hope the reply come very soon thank you,2,2021-12-22 20:48:44
A Google user,Bugs and problems,1,2021-01-10 18:00:35
A Google user,It's very helpful app for know about your internet service ♥️❤️,5,2020-03-02 20:03:32
A Google user,This app has started working again on my mobile after the last update.,5,2022-09-07 08:29:44
A Google user,After payment App does not shows the change in status of account.,3,2022-04-12 17:12:31
A Google user,Ur service and ur offers are false or fake? If u can't provide facilities then don't give any offers,1,2020-08-22 22:13:42
A Google user,"I'm sure that you had breakup with over 20 gfs, you were very sad and angry. That's why you wanted to make others sad and unhappy, and this is how the worldwlink was formed!!!",1,2021-11-06 13:46:57
A Google user,"Not working app and your net service properly . Also you don't know how to make customer satisfaction by giving your supply . And your app,net and people who work in it are worst . From Nepal.",1,2021-01-10 21:51:44
A Google user,The net is really slow for gaming,1,2022-03-17 20:25:53
A Google user,Plz add logout feature for the app.,3,2022-08-10 14:39:29
A Google user,This app is not opening lately. Is it under maintenance?,1,2021-05-17 15:45:40
A Google user,App is informative and useful.,5,2020-04-10 20:49:56
A Google user,Really not satisfied at all. You guys have to improve lots,2,2021-06-21 12:55:25
A Google user,Bad app nothing works properly,1,2021-05-21 15:41:16
A Google user,They are the worst internet provider in Nepal. They are cheaters. They only want money. They dont provide adequate service.,1,2020-03-26 22:39:30
A Google user,Worldlink is the best wireless internet in Nepal 🇳🇵,4,2023-06-01 18:02:06
A Google user,Everything is good little more less coverage,3,2023-01-28 13:51:07
A Google user,This app will not run in my phone nonsense app 😡😡😡😡 Plz fix this bug,5,2023-05-07 21:38:00
A Google user,Not working properly yet..,1,2020-06-21 12:01:22
A Google user,This app is useless I cant see connected device,1,2021-04-15 20:47:31
A Google user,Others wifi is better than 1000 times Worst WiFi ever 🤒,1,2023-01-27 22:12:27
A Google user,useless app full of bugs useless ISP always shucks existing users,1,2021-09-25 02:25:57
A Google user,App is not responsive at all,1,2021-07-31 23:26:24
A Google user,Don't use this net if u want your children join their class smoothly or you want to play pubg smoothly ping : 677ms🥺🙏🙏,1,2021-07-10 19:19:07
A Google user,Not good app and internet services.,1,2021-05-15 18:23:53
A Google user,"Hi,its services are too good.",5,2019-12-18 14:55:49
A Google user,This ISP is turning itself into the baddest and among the worst internet company through its bad service & delay in response of problems.dont take Ur customers for granted else u will soon face problem faced by itel.,1,2020-05-21 11:29:01
A Google user,Worst network i think Mobile data is faster than worldlink,1,2020-05-17 20:59:53
A Google user,it has been 2 weeks i am using this wifi bt worst experience ever,1,2020-09-07 20:44:18
A Google user,Sir your net is very slow improve your network this network is not give good response 😠😠,1,2022-06-04 13:01:38
A Google user,Not opening. White screen loading.,1,2021-10-26 18:30:59
A Google user,One of the worst app and internet providers in the market.,1,2020-01-17 21:34:08
A Google user,WHY i am not able to change my wifi password using this app👎😡😡,1,2022-11-18 16:52:25
A Google user,Excellent service 👍 thanks very much my WorldLink🙏,5,2022-12-15 01:57:42
A Google user,No complaints about this apps but tired of worldlink i literally regret joining worldlink,1,2020-08-24 11:48:43
A Google user,Big name but can't recommend to other... Sorry WorldLink 👎,1,2020-09-06 08:32:50
A Google user,World link has good customer service but is the worst internet service providers,1,2021-07-11 14:46:00
A Google user,Worst app ever.. when I need it the most it doesn't open,1,2022-03-29 07:58:07
A Google user,Everything is good except It's slow sometimes,4,2023-05-26 09:52:46
A Google user,wonderful service wlink keep it up,5,2020-05-03 18:11:30
A Google user,This WiFi is most slow WiFi in the world Plz don't set up this wifi,1,2023-09-06 21:16:47
A Google user,Nowadays worldlink is not as fast as before..,2,2020-07-30 06:44:51
A Google user,why cant i enable wifi or change password through this app pls help,2,2019-07-26 12:14:54
A Google user,App is of no use . It's better to have tech developer in team,1,2022-02-02 18:18:08
A Google user,Why so slow net.very bad net slow means word link.,1,2020-10-02 21:48:25
A Google user,The app is not working. Any updates on this?,4,2022-01-13 20:57:28
A Google user,"Refer and earn offer is fake, don't promote such non sense over the app.",1,2020-04-06 21:12:20
A Google user,Satisfactory internet problem solution technician. Bit slow internet.,3,2021-05-14 18:50:27
A Google user,That's is good so easy use..worldlink🙏,4,2023-01-13 10:14:05
A Google user,I regret using this network and this app both sucks 😤😤😤 I would rate it 0 stars out of 100,1,2022-12-18 20:57:53
A Google user,I want to tell only one thing that my worldlink marketing scheme is good?,5,2022-04-29 06:22:15
A Google user,it is not nice app is can't download fast,1,2019-07-31 13:27:25
A Google user,My home page is not opening in myWorldLink app.,1,2021-04-17 15:13:29
A Google user,Not satisfied with your service! you guys are failed to provide thise speed in this peak hour..,1,2020-03-27 13:42:55
A Google user,Good app but slow at times.,3,2022-10-03 20:57:02
A Google user,its really best app keep contiue to up to date,5,2022-04-06 21:01:35
A Google user,In my phone app is not working,1,2020-12-08 15:40:57
A Google user,Too slow aap... Can't open at all..,1,2021-05-17 22:16:46
A Google user,Chutiya app. Worst app ever i hd seen throughout my entire life,1,2021-05-03 01:46:23
A Google user,Poor net connection in everyplace please make fast network .. slow network of Nepal,1,2021-05-09 13:07:41
A Google user,"If the question comes in my examor said by any people 'which app is the worst app in and slow app "" i give an example of this app",1,2021-06-05 14:06:47
A Google user,IT IS NOT MY LATOP WHEN I CLICK IN ANY option it show oops something wrong,1,2023-04-07 10:39:37
A Google user,Nice but sometimes network lagging..,4,2020-12-25 07:19:08
A Google user,Worst internet service provider to ever exist in Nepal. Believe me yo Vanda ta subishu connect gara. Bela Bela ma data pack tanera chalauna ta pardaina.,1,2021-05-12 14:45:09
A Google user,I will give you only 2 star because this app slowly open .,2,2022-09-03 12:23:11
A Google user,Net speed is very slow,1,2020-08-01 11:48:10
A Google user,Worst App And Net Doesn't Deserve Any Word Also,1,2022-12-27 21:49:44
A Google user,App is amazing and reliable to use,5,2020-10-16 17:56:49
A Google user,you have to add net cutting for unknowN devices,5,2018-10-24 19:23:50
A Google user,Very worst bad not nice very very bad don't use this net .... customer service is also not good,1,2020-02-08 18:16:41
A Google user,Now we have better option in affordable price #rip you and your slogan,1,2023-03-29 15:16:53
A Google user,In 2022 my worldlink app doesn't work why and what is problems,2,2022-01-12 08:59:54
A Google user,Not the best app nor the best internet in Nepal . Greedy ppl,3,2020-03-29 14:25:40
A Google user,This app is not very good because it is not working properly.,1,2021-05-02 09:22:22
A Google user,why isn't showing internet usage data full,2,2020-03-23 16:46:52
A Google user,Worst app. Could get pin code for secondary mobile 😡,1,2023-11-28 21:30:22
A Google user,When if login username and pass it shows under maintainance😑😑😑,2,2020-07-22 20:38:22
A Google user,What the hell is happening to this net I cant play pubg beacouse of slow net. Shame on you for saying chitai bhaneko nai world link. I want to split on this network,1,2020-05-25 13:31:22
A Google user,I like this app very much through this app i will change wifi password,5,2023-10-14 19:51:40
A Google user,"worst app ever and internet service as well, they looted us",1,2020-07-07 18:53:58
A Google user,Sir i have complain many times they reset my router but internet still slow ... fully frussted i am 2 year old user now soonly after 15 days my internet expire i am thinking want to leave this internet now. I want to think no star but your inertnet provide us soo one star... Now i am trying vianet i think,1,2020-01-09 01:02:01
A Google user,One request to everyone reading this never ever connect wlink net connection ....worst isp in Nepal,1,2021-05-12 15:23:46
A Google user,This is the worst internet connection and my biggest waste of money and biggest mistake in my life ever.😡😡,1,2022-04-07 22:52:26
A Google user,"This app is very lag please make smoth this app , thanks",1,2020-10-09 08:32:23
A Google user,My net is really slow plz make it work properly,1,2020-06-30 20:28:43
A Google user,This app is not opening nowadays in my phone.,1,2023-10-08 13:30:10
A Google user,Slowest apps in Google Play Store.,1,2022-04-02 14:23:12
A Google user,Speed is being slow.and being lacked,3,2023-06-27 09:11:52
A Google user,mac filter was not working,3,2019-01-18 14:06:40
A Google user,Why whitelist and blacklist does not work ?? Fix soon ...,1,2021-12-14 22:38:22
A Google user,The app is not working on my mobile since one week.,2,2023-08-21 08:33:59
A Google user,"This looks professional, loving it.",5,2023-08-11 07:24:58
A Google user,High ping not working properly,1,2023-08-30 19:48:22
A Google user,Not well functional of myworldlink and slow,1,2023-09-26 20:01:04
A Google user,Apps keep loading and doesnot open,1,2021-07-03 07:14:13
A Google user,Worldlink is the best WiFi in all over Nepal,4,2023-08-28 19:46:34
A Google user,This app is very bad this cannot work any time to open,5,2023-10-15 11:37:19
A Google user,I pay 1700 for this net for a month and can't handle 4 phones properly Dui talla KO Ghar lai ni cover up garna sakdaina and if I ask kine to the service provider they say to upgrade God,1,2024-05-01 18:56:18
A Google user,this app is the worst app of my life . i recommend dont use this app ......totally useless.i wanna give 0 star but i cannot post so i have to give 1 star..,1,2023-07-28 17:48:17
A Google user,This app very good for change wifi key I love it❤️‍🩹♥♥♥,5,2023-09-15 15:37:46
A Google user,Very slow app worth of time.,1,2023-12-23 00:27:47
A Google user,Best customer support as compared to other ISP,4,2023-06-20 13:14:45
A Google user,It is faster then post mail services. 😊,1,2020-09-11 00:03:34
A Google user,Great app and services.,5,2020-12-24 04:18:35
A Google user,very slow and poor app,1,2023-10-27 19:47:14
A Google user,Devices filtering is not working,1,2024-07-13 13:52:31
A Google user,when I updated showing error ...why ???,1,2020-12-30 10:26:44
A Google user,MAC filtering and Change Encryption must be updated,3,2023-09-28 17:52:51
A Google user,It take lot of time for loading,1,2023-10-28 20:18:29
A Google user,Add dark mode it will be easy to use,1,2024-01-21 10:40:06
A Google user,Keeps crashing down alot in new version of my mobile,1,2023-11-29 23:03:48
A Google user,Horrible experience with TV service,1,2024-06-17 20:03:51
A Google user,How do u add 2 accounts in this app. Since I was using wireless internet and now I ve started on fibre net. Can u tell step by step,3,2019-09-12 11:12:27
A Google user,It is very easy to use with high security,5,2022-04-03 16:46:09
A Google user,Not good app logon problem fix it worst service of Nepal,1,2024-05-28 23:40:55
A Google user,It's is a more expensive than others internet other internet didn't give information that internet error but worldlink give information today and tomorrow internet is enour,5,2023-10-07 09:35:52
A Google user,Good working dual band router,5,2023-11-13 11:14:31
A Google user,I change password but it didn't working really upset,1,2023-07-25 18:18:29
A Google user,This is the worst app ever that existed for costumer care.Why all of your staff are like I don't care for costumer.They are just working for their salary.P.S don't ever use this worldlink WiFi.SHITY WIFI EVER EXISTED.😠😠,1,2019-06-06 18:56:09
A Google user,"Dear World link, When will you fix your app? Irritated with the app seriously!",1,2023-09-26 20:24:17
A Google user,Price rate is high per month,4,2023-07-18 21:38:29
A Google user,App speed are very slow.,3,2021-01-07 16:16:38
A Google user,Excellent and easy to use UI,5,2024-02-24 10:29:32
A Google user,Worst wifi service provider ever. I think u will put your name on guniess world record for being slowest network ever.,1,2020-10-05 20:42:34
A Google user,Hate world link. Too expensive with slow internet speed..Hope this world link stops cheating citizens. All money minded,1,2020-08-31 18:35:41
A Google user,It is very useful ond easy to use.,5,2023-11-02 17:10:33
A Google user,I suggested that never took worldlink internet very poor slow and customers services .disgusting this internet i never see this type of net in nepal its slower than the ncell moblie data .so guys be aware from worldlink,1,2020-11-04 10:21:25
A Google user,"Let's pray for our worldlink more than corona as I have called worldlink more than my family ,it is so good that YouTube even can't be played and online game are just not opening proud of my internet",1,2020-03-25 13:47:44
A Google user,"In worldlink if you refer internet service to others then refering customer will not get service of extension , but staff working in worldlink office will get extended internet service instead of refering customer.",1,2022-04-10 14:41:32
A Google user,In this lockdown crisis Worldlink has cut our internet just because we have not paid last due. We are in lockdown and our children are out of the country. We want to connect with our children every day in this crisis. But Worldlink has cut internet knowing the situation of every house. how you suppose your customer to pay the bill. We have always paid our bill but this time the situation is different. You should provide free internet in this crisis. But we will pay your MONEY. send us internet.,1,2020-04-20 13:08:59
A Google user,My overall experience of using worldlink internet service is satisfactory.,4,2021-02-04 10:53:20
A Google user,Your staff and your net is poor. I will never use it again and don't recommend others too,1,2020-07-25 13:14:43
A Google user,it takes tooo much time to open .... so 3 star another wise 5 star,3,2018-12-26 21:32:22
A Google user,Not good for gaming and not coming nice net I also contact the web link no reply sir,2,2020-11-12 07:34:24
A Google user,why keep account related query feature just for my queries to be ignored,1,2019-01-18 08:46:25
A Google user,its great app.. nicely developed .. developer is greatly mature,4,2020-03-07 11:14:55
A Google user,After this lockdown... Whatever happens... My internet will change for sure...,1,2020-04-23 20:42:45
A Google user,Worst isp of Nepal. And is deleting my rating all the time in play store.,1,2020-09-06 12:17:51
A Google user,Please make highspeed with less price soon compare with cg network may be cg network beat your network thankyou,1,2021-06-09 21:28:36
A Google user,Worst app the feature in the app doesn't work.,1,2024-07-20 23:03:57
A Google user,What should i do with my net i cant even take my online class properly my net name is prabesh6 please check it . While asking money you send us notification before 3 days but why the hell is this net so slow i dont even want to give 1 star also,1,2020-08-28 13:27:44
A Google user,Connect but no internet why I got more than 300 day left I payed for internet but this what I get I recommend fibernet,1,2024-04-02 12:18:18
A Google user,Worldlink is the worst decision I have ever made in terms of network connection,1,2024-03-22 12:09:13
A Google user,I am unable to use this app because I can't get the verification code,1,2024-06-05 12:25:34
A Google user,"Quality is so bad now,,,,,, Speed was so slow",1,2024-08-09 06:41:48
A Google user,Wrost isp....internet start getting slow down when the end month is near and getting high ping alwaysand also very bad customer service they never answer the call in sub branch and when i complained it to the main office they say they will tell their Respective branch but ignore our conplain 😡😡😡😡,1,2021-03-12 21:06:48
A Google user,Don't even think to install this internet. This is not just one of the worst ISP but ranks #1 in it.,1,2024-03-12 05:42:18
A Google user,Customer experience is worst. They need to improve this. Response also not good.,1,2024-04-24 20:22:07
A Google user,Worst isp in nepal terms of providing services they are just too lazy 😔😔 i have reported net issue for a while now but they Just don't care. They only know to pull out Money from there customer while providing value of that money pathetic 🤢🤢🤢🤮,1,2023-09-09 12:58:39
A Google user,You have scammed me. You have offered me add new setup. We will provide you 1 extra month. But you have not added.,1,2024-07-12 15:50:05
A Google user,World link is a real scam 😂 I will suggest you all not to use this worldlink if you want better internet service some of the workers even don't know how to talk properly Shame on you founder of worldlink,1,2021-09-30 20:18:42
A Google user,Worst internet ever exist in human history. Never works while playing games. You idiots only want money but internet service is trash,1,2023-05-22 08:59:51
A Google user,WHY ?Router take too much time to start,3,2024-07-04 08:13:51
A Google user,Worldlink used to be one of best internet service provider in nepal but now a days its worst internet provider... improve ur service and fake speed plans we are your customer you should listen our problems and solve them bcoz we pay for it.. u r nt giving us free service..😲,1,2019-04-13 21:41:31
A Google user,One of the worst app of the worst company. They are the real scammer's you will ever see.,1,2021-06-23 17:47:55
A Google user,Worst internet ever I payed for 1year of 200mbps now internet is running 20mbps bro at least learn to give good internet worst net it's own app isn't loading,1,2024-01-22 18:12:42
A Google user,Fix the lag and turn qr code off / on option should be added for customer,1,2024-04-16 01:11:59
A Google user,Not working smoothly,1,2024-03-06 13:10:35
A Google user,App usually doesn't even work.,1,2022-03-30 17:16:33
A Google user,Perfect definition of slowness👎🏿,1,2024-07-30 19:54:39
A Google user,Very slow working WiFi,5,2024-05-02 18:17:05
A Google user,"worst isp, worst app worst customer service. i regret subscribing to this isp. I hope everyone learn from my mistake",1,2020-08-11 15:26:16
A Google user,Hi developers pls add password system on this application 🙏,3,2024-05-02 19:10:30
A Google user,it's the worst internet it automatically disconnect itself,1,2024-05-28 17:02:28
A Google user,My WorldLink Apps is not working other country why,1,2024-05-02 20:39:58
A Google user,A client should be kick out some of user by using application through connected device. plz add this.,2,2018-11-12 10:04:05
A Google user,"Net disconnect vairakxa since 2 week n maile phone bata 5 times complaint gare and I also went to the office but still net disconnect vairakxa, please co operate with the customer and give value to their trust,money and time,thanks.",1,2020-07-02 21:54:31
A Google user,Every time there is connection problem,1,2024-06-03 12:35:34
A Google user,This wifi is a junk and doesn't work nicely buy other wifi but don't buy worldlink WiFi a piece of junk WiFi this wifi will make you mad if yo play pubg or watch YouTube in your mobile,1,2020-02-03 20:10:47
A Google user,This application is very bad and slow,1,2024-05-24 13:57:05
A Google user,Worst ISP OF NEPAL! This App sucks more than a leech can! The leech of IT industry!,1,2021-07-03 22:29:32
A Google user,Don't put this net at home it doesn't work nice Worst net work eeeewwwwww worst wifi ever cha noob not nice for gaming,1,2020-11-03 11:38:30
A Google user,Worse internet service providers. I will never recommend it.,1,2023-06-29 18:01:51
A Google user,I DON'T KNOW WHY IT STOPS AND TELL SERVER MAINTENANCE ..I CAN'T STUDY WITH THIS NETWORK.,1,2020-10-11 17:56:44
A Google user,Why doesn't it have blocking option or is it only me who didn't get it.,4,2018-11-15 21:09:14
A Google user,This app is bad /worst. So I am not suggest to use this app and network.,1,2022-07-10 14:36:32
A Google user,where is option for changing pw? is it absent only on my app or is it unavailable for everyone??🤔🤔🤔,2,2019-01-10 22:03:13
A Google user,What type of net is this . Worst net ever 😭 slow means worldlink. whole NEPAL had this problem what happened,1,2020-04-04 17:52:47
A Google user,It's good but when I change my network password its say sorry ???????????,5,2021-07-29 21:49:34
A Google user,I m sorry to complain you again but we are facing problem due to this internet.You are not devoted toward the solution.Please be serious about this problem otherwise we users may have negative impacts towards worldlink team,1,2020-03-27 10:34:12
A Google user,Jpt speed test... Cant open ticket... All crab just like worldlink... Making us fool... Like always,1,2018-12-01 18:34:21
A Google user,Good and easy to work in it,4,2024-07-04 20:52:33
A Google user,Very very slow internet Bad customer care service They don't care about users,1,2020-06-19 20:57:34
A Google user,Network is so slow I don't like it,1,2023-07-11 20:32:53
A Google user,The worst network I ever not seen Very slow net 😡I don't like ur service u guys just want money but u don't give us best network😡,1,2022-09-04 21:16:43
A Google user,I was trying to make my account in this app but it was not making account,1,2021-05-09 13:42:18
A Google user,Worst experience. Even the range is worst.,1,2024-01-18 12:53:14
A Google user,Ur wifi is💩 always the server is down and when ever i report they say plz contact to this and that u should fix ur server by ur own not by just complain 😠😡😡😡😡👹👹,2,2020-09-09 17:23:05
A Google user,not bad but you should add the option of remove wifi user,5,2020-02-25 18:11:24
A Google user,I don't have any words to describe how pissed I'm This app stop working not to mention your internet now also app Please do something 😡,1,2022-01-17 14:10:49
A Google user,Worst Internet service provider..... At starting of 2 3 months you will have no problem...after it how many you report having Internet issue ...they juts funked off.... Guys don't use this Internet service...,1,2021-08-17 14:36:31
A Google user,Slowest wifi plz dont connect this in yr home otherwise after one month you will be here to give one star rating,1,2021-01-24 17:55:53
A Google user,Took 1 hour to download this app only💀 what to expect the conditon of internet,1,2024-04-14 16:11:52
A Google user,"Wrost internet conection, your network is to much slow when i can""t play free fire smoothly because this worldlink. Sabaii bhanda slow net 🤧🤧🤧make your internet fast😥😥🤧🤧",1,2020-11-07 11:17:00
A Google user,Solved the application problem/ error to login in application,1,2024-05-02 19:53:17
A Google user,"Quick response now, very good manar staff.",5,2024-04-22 13:54:51
A Google user,very very poor customer service.👎👎️👎️👎️👎️slowest internet service,1,2020-08-25 12:52:45
A Google user,Hajurko service ma Ali improvement needed xa...honestly I am saying this,2,2021-03-18 16:55:18
A Google user,Easy to manage my Internet at home from anywhere.,5,2020-09-27 11:14:53
A Google user,Not working properly and the worst app ever i used,1,2022-02-12 17:23:16
A Google user,Worst ISP in Nepal...I recommend not to purchase this pack,1,2021-03-22 22:47:42
A Google user,Nice speed ... when playing game,5,2025-01-08 12:41:49
A Google user,Poor internet and frustrating service.,1,2021-01-04 14:14:24
A Google user,The net is not working properly and toomuch disturbed net,1,2021-02-07 20:03:36
A Google user,Most of time Internet not connected tell,1,2019-12-18 12:16:37
A Google user,Worldlink webside is good but staff who work in worldlink office they are very poor i call 14time for 1 problem after that also they cannot fix the problem 💯,1,2022-08-29 16:57:58
A Google user,It takes much time to open the app👎,1,2021-06-05 22:34:21
A Google user,The most slowest net in nepal guys dont use this net It is 600 above ping in pubg,1,2020-01-12 14:37:06
A Google user,My app is not showing the number of users Connected to my Internet otherwise i would have rated it 4 star,2,2020-04-10 08:31:37
A Google user,"This net doesn't work properly,",1,2020-07-16 11:50:36
A Google user,I installed apps but Never get verification code.,1,2023-06-13 21:16:34
A Google user,Slow net speed... New user please don't subscribe worldlink... U will regret in future...,1,2020-10-29 21:34:26
A Google user,Please increase its speed it will be slow in 3 to 4days,1,2020-09-23 19:21:29
A Google user,slowest internet of all. no response to customer.not at all,1,2019-02-26 18:29:20
A Google user,ok only not satisfied wvery day night time net not working,1,2020-03-01 12:46:54
A Google user,Dear worldlink i regret to inform you that i will not be using your net further because of limited facility. I further regret that i will be switching to other net after using yours for many many years. Please feel free to contact me to get more information about further regrets.,1,2024-01-17 06:22:30
A Google user,After I dialed my number on this app it say that it is not available,1,2021-01-19 20:43:53
A Google user,This is the worst isp ever this company is just opened for looting ordinary people's money so low quality internet for high price internet is not available for twice a week. Just remember that you are not giving us service for free we are paying money to you so be in your status. I don't wanna use curse word😤,1,2020-06-03 11:14:20
A Google user,Worst then ADSL we pay money of 20mbps and we get is 240kbps . Even ADSL provide good speed internet then this stupid internet. It is better you people leave your job.,1,2020-10-04 09:01:34
A Google user,Worst router management portal ever made.. This ISP won't even let me change my wifi ssid/password and will have their own excuses when called for support,2,2020-03-15 15:25:32
A Google user,I dont like this internet.. its so slow and problematic too,1,2021-05-12 10:06:48
A Google user,What Is This Yaaar When We'll Open This App It Shows Something Is Worng And Internet The Worst Internet In World What A Slow Internet 🥺 I Can't Do Anything In This Slow Internet Worst Internet In World,1,2020-12-25 14:45:51
A Google user,This app sucks not only this worldlink sucks their services sucks in dharan and all around nepal,1,2018-12-07 23:47:13
A Google user,I feel bad for the underpaid staffs who write an apology letter for someone else's problem.,1,2021-08-26 19:30:10
A Google user,This WiFi is very low speed and heigh cost,1,2022-04-06 18:42:29
A Google user,I used my mobile data to write this comment. Shame on you Worldlink.,1,2021-03-20 12:15:26
A Google user,This is the worst ISP in Nepal. First trial day ISP was good after 3th days ISP service is worth than imagine ..,1,2020-08-20 16:00:19
A Google user,what a stupid app... It doesnt work..so it is worthless to download it,1,2019-05-30 18:10:14
A Google user,I have backup my device and I forgot how I have sign in worldlink app how to restore,3,2021-11-05 18:20:50
A Google user,"Too much slow , only one user but but",1,2020-11-13 21:15:08
A Google user,Good But there should be login option by email id,3,2023-05-18 20:17:50
A Google user,Please i need more speed n good quality network,5,2022-11-13 07:05:38
A Google user,Someone has hack my wifi and i can't change my password and he/she has slow my wifi also,1,2020-11-13 14:06:59
A Google user,I want to log in to my phone but massege is not received why,2,2020-08-06 11:57:57
A Google user,WORLDLINK is very most good and useful internet,5,2022-08-28 21:05:24
A Google user,Not so good internet always there come a minor problem which they can't solve no need to apologise thank you,1,2022-06-07 22:30:34
A Google user,Worst internet service provider of Nepal. I would like to request everyone not to use worldlink.,1,2021-06-24 14:01:40
A Google user,Causing lots of problems nowadays,1,2021-07-29 17:55:13
A Google user,Worst net too slow I am not able to use the net properly,1,2020-12-08 15:24:38
A Google user,This should be updated with full functioning🫥🫥,1,2023-02-02 14:53:29
A Google user,From a user of Worldlink Internet for last 4 years..DO NOT USE WORLDLINK!!!,1,2020-11-10 00:29:27
A Google user,just a showing app.nothing can be done through it.,1,2019-05-07 00:22:58
A Google user,Worst internet ever. I have bought 78 mbps net but it's provides 12 mbps. Dot buy world link,1,2022-06-13 11:46:44
A Google user,"WORST INTERNET SERVICE PROVIDER IN NEPAL. I RECOMMEND YOU, NEVER SYBSCRIBE WORLDLINK's INTERNET.",1,2020-02-11 19:14:02
A Google user,"WORST INTERNET SERVICE PROVIDER IN NEPAL. I RECOMMEND YOU, NEVER SYBSCRIBE WORLDLINK's INTERNET.",1,2020-02-11 19:14:19
A Google user,"Worst ISP in Nepal nothing works I want to change my password or ssid name it tells your desire will not be full filled now I am paying u money for what, When u will ask for money I will also tell ur money desire cannot be fulfilled now and also I can't change my WIFI RANGE which is very important now days and you also don't give access to router setup page u do what u desired we consumer have no rights!!! I am just waiting for CG Net when it will come to my city I will leave for sure.",1,2021-11-26 10:10:29
A Google user,Good apps for customer care,5,2022-12-29 22:20:07
A Google user,Worst internet provider of nepal. I suggest everyone not to take this internet provider ever. I am writing this comment with worldlink kbps speed and i am about to change this internet service provider soon .,1,2020-06-03 12:18:30
A Google user,Not working properly 😬,3,2022-08-11 04:41:26
A Google user,No net TV functioning !,1,2022-06-05 20:37:43
A Google user,App dosent open i tried unstalling now its not even installing,1,2021-05-21 06:53:26
A Google user,To help people easy way .nice app,5,2020-08-23 05:57:08
A Google user,i give four and not give five star because some time it is not operate,4,2021-03-05 23:03:03
A Google user,Aap is very bad and internet is bad but better than other isp,1,2021-01-07 20:46:19
A Google user,Worst internet ever i get didn't get a proper service at a day when i call them,1,2022-11-18 11:59:23
A Google user,Lag when playing online games Please fix it soon plz,1,2020-03-28 18:25:59
A Google user,Really satisfied with world link,5,2020-09-01 21:41:41
A Google user,App has stopped working.,1,2022-01-29 10:26:28
A Google user,This application is very nice it is used easy,4,2021-11-09 17:06:07
A Google user,Sometimes we cant change the wifi password 😡,3,2020-07-05 13:28:04
A Google user,This app in not usable at all. Never seen such dull app before,1,2021-06-10 19:15:40
A Google user,"I'm very disappointed with World link customer's representative, they don't have manner to talk",1,2023-08-16 13:47:07
A Google user,Useless always showing please try again,1,2021-05-13 13:22:52
A Google user,This app doesn't work properly,1,2021-08-05 09:40:14
A Google user,Does not send problem report like before just says oops somethingvwent wrong,1,2022-08-13 09:00:15
A Google user,Useless and always slow app 0,1,2022-03-03 17:38:46
A Google user,This app doesn't work properly,1,2023-09-27 18:30:24
A Google user,Worst service that I ever got from any Internet service provider.,1,2021-08-25 06:30:39
A Google user,"Nowadays, slow network, it was better before.",4,2020-05-30 19:36:44
A Google user,Very poor app. It doesnot even open .,1,2023-05-27 21:17:53
A Google user,Its not working properly,1,2021-09-04 18:39:54
A Google user,Very good internet service provider 😀,5,2025-01-03 13:47:32
A Google user,Make it faster this app is slow,1,2022-07-02 11:32:51
A Google user,Excellent running world link,5,2024-09-24 08:43:04
A Google user,Stops working while in need,1,2022-01-17 18:35:45
A Google user,If some problems can't fix need to go office,3,2023-01-16 19:13:14
A Google user,Yes these days the internet is too slow!,2,2021-06-07 14:55:52
A Google user,This app sucks because I can't verification my phone number,1,2022-07-07 14:57:11
A Google user,I'm not able to watch TV on my mobile laptop please advise,3,2021-07-29 21:44:36
