User,Review,Rating,Date,review_nepali
A Google user,Chor haru k ho yeasto kharab mulaharu l update app re hawa na tal ko k ho yeasto chor haru poisa lutne matarai soj le na gar hoi muliharu mero honest reviews ho dhyan jawos yho kura ma !! bye bye😡,1,2023-11-01 18:05:06,छोर् हरु k ho येअस्तो खरब् मुलहरु l update app re हwअ न तल् को k ho येअस्तो छोर् हरु पोइस लुत्ने मतरै सोज् ले न gar होइ मुलिहरु मेरो honest reviews ho ध्यन् जwओस् य्हो कुर ma!! bye bye😡
A Google user,Muji haru wifi thik na par sadhai naya naya glitch matra thap kati complaint dinu hau ani tero bau router restart garera chai k fix hunxa?,1,2023-10-13 19:04:16,मुजि हरु wइफ़ि थिक् न par सधै नय नय glitch मत्र थप् कति complaint दिनु हौ अनि तेरो बौ router restart गरेर छै k fix हुन्छ?
A Google user,Yo network sab vanda khatam xa yeti slow net kunai wifi chaldainw maile yo network kasailai pani jodna vandina rw kasaile jodna layo vane na jodna vanxu,1,2023-10-15 08:59:24,Yo network सब् vanda खतम् छ yeti slow net कुनै wइफ़ि छल्दैन्w मैले yo network कसैलै पनि जोद्न वन्दिन र्w कसैले जोद्न लयो vane न जोद्न वन्छु
A Google user,kasto alu jasto app ho problem report garna lai diagnostic pura huna parna tyo pura kahela nahuna,1,2023-11-07 20:31:32,कस्तो अलु जस्तो app ho problem report गर्न लै diagnostic पुर हुन पर्न त्यो पुर कहेल नहुन
A Google user,🤬🤬🤬🤬derai kharb ho na linu koi pani,1,2023-10-13 18:51:49,🤬🤬🤬🤬 देरै खर्ब् ho न लिनु कोइ पनि
A Google user,Good isp.,4,2023-10-25 11:34:08,Good इस्प्.
A Google user,Worst isp,1,2024-05-02 19:11:20,Worst इस्प्
A Google user,Ramro xa,3,2023-10-14 15:15:49,रम्रो छ
A Google user,Bekar app,1,2023-10-13 21:50:48,बेकर् app
A Google user,Chorr wifi,1,2023-10-23 07:52:32,छोर्र् wइफ़ि
A Google user,👍,5,2023-11-03 17:55:19,👍
A Google user,FABIBOLUS,5,2023-10-12 14:40:35,FABIBOLUS
A Google user,Babaaal,5,2023-11-02 15:23:57,बबअअल्
A Google user,Allllllll,5,2023-10-25 15:35:55,अल्ल्ल्ल्ल्ल्ल्ल्
A Google user,Ok,5,2023-10-13 20:03:44,ओक्
A Google user,❤️❤️❤️❤️,5,2023-10-30 09:00:01,❤️❤️❤️❤️
A Google user,Yo net ekdam bakwash ra naramro xa hai jhuto bolne kam mtra garxa yasle.,1,2023-09-30 14:33:27,Yo net एक्दम् बक्wअस्ह् र नरम्रो छ है झुतो बोल्ने कम् म्त्र गर्छ यस्ले.
A Google user,Block Garda ra auto device hatauda sabaii hati halxa ke ko para,1,2023-10-08 12:14:45,Block Garda र auto device हतौद सबैइ हति हल्छ के को para
A Google user,third class app jasto internet testai app 4din vaisakyo kholnu aateko khuldai khuldaina😡,1,2023-10-02 07:18:28,third class app जस्तो internet तेस्तै app ४दिन् वैसक्यो खोल्नु अअतेको खुल्दै खुल्दैन😡
A Google user,Doesnt work,1,2023-09-30 12:09:05,Does Not work
A Google user,अपडेट भएपछि ओपन हुदैन त केभाको ?,1,2023-10-07 13:59:09,अपडे ट भएपछि ओपन हु दै न त के भा को?
A Google user,App nai khuldaina,1,2023-10-06 21:43:46,App नै खुल्दैन
A Google user,👍,3,2023-10-07 20:05:56,👍
A Google user,Puranai ramro thiyo apps ahila tw multiple select pani garna mildaina tw black list rakhna ni and ghumeko ghumai hunxa app,2,2023-09-26 12:37:36,पुरनै रम्रो थियो apps अहिल त्w multiple select पनि गर्न मिल्दैन त्w black list रख्न नि and घुमेको घुमै हुन्छ app
A Google user,Yesto pani app hunxw thukka kholekoi number halda pani pani hudainw jabo thukkaaaaaaa,1,2023-09-29 08:38:27,येस्तो पनि app हुन्छ्w थुक्क खोलेकोइ number हल्द पनि पनि हुदैन्w जबो थुक्कअअअअअअ
A Google user,1pani dina maan thiyena,1,2023-09-27 18:24:54,१पनि दिन मअन् थियेन
A Google user,मलाई यो इन्टर्नेट सारै मन पर्यो,5,2023-09-22 21:27:43,मला ई यो इन् टर् ने ट सा रै मन पर् यो
A Google user,kahile khuldaina ta yo app ani k ho slow bhanum bhaney speed test Garda ramrai xha .. feri kei Pani khuldaina... month huna lagisakyo ta k ho ?? yo ta paisa matrai khaney Kam bhayo hai world link ko customer care sudharnu paryo...🥱,1,2023-09-09 10:54:28,कहिले खुल्दैन ta yo app अनि k ho slow भनुम् भनेय् speed test Garda रम्रै छ्ह.. फ़ेरि केइ पनि खुल्दैन... month हुन लगिसक्यो ta k ho?? yo ta paisa मत्रै खनेय् कम् भयो है world link को customer care सुधर्नु पर्यो...🥱
A Google user,Hajur haru ko net la hajur haru kai app khuldaina aba hamlai tw k vannu😔🥺paila hjr ko app chalna net dinu tas poxi balla customer lai harnu,1,2023-09-09 21:12:20,हजुर् हरु को net la हजुर् हरु कै app खुल्दैन aba हम्लै त्w k वन्नु😔🥺 पैल ह्ज्र् को app छल्न net दिनु तस् पोछि बल्ल customer लै हर्नु
A Google user,Ok,5,2023-09-08 16:15:25,ओक्
A Google user,App ho ki kachuwa ho khuldai nakhulni Khuldai khudaina baru world jo hataye huntyo yesto paisa khana bhanda na,1,2023-09-07 21:20:06,App ho ki कछुwअ ho खुल्दै नखुल्नि खुल्दै खुदैन बरु world jo हतये हुन्त्यो येस्तो paisa खन भन्द न
A Google user,Worldlink Jod Dai Najodnu Hola. Yesto Slow Chalxa Ki Ris Nai Utxa. Ek Jana Ley Chaluda Pani Ramrai Nachalney Kasto Ho Wi Fi.,1,2023-09-11 01:39:51,Worldlink जोद् दै नजोद्नु होल. येस्तो Slow छल्छ Ki रिस् नै उत्छ. एक् Jana Ley छलुद पनि रम्रै नछल्नेय् कस्तो Ho Wइ फ़ि.
A Google user,Yo app matra hoina purae internet nai hawa yesto ni hunxa manxey ko k kaam pari rako hunxa yuni haru ko net chai ghumya ghumai kati complain garnu call garer ticket baat yettikai 1/2 din paxi solve vayo vaner ticket ni close gardinxa Xito vanekai worldlink hoina dhilo vanekai world link chai suit garxa.,1,2023-08-24 21:57:22,Yo app मत्र होइन पुरए internet नै हwअ येस्तो नि हुन्छ मन्छेय् को k कअम् परि रको हुन्छ युनि हरु को net छै घुम्य घुमै कति complain गर्नु call गरेर् ticket बअत् येत्तिकै 1। 2 din पछि solve वयो वनेर् ticket नि close गर्दिन्छ Xइतो वनेकै worldlink होइन धिलो वनेकै world link छै suit गर्छ.
A Google user,Worst experience ever Wifi ramari chale ko cheena Vanda Staff lai vanacha hamaro wifi square ghar ma ramro chaala cha tapai ko Lambo ghar cha tasai lai ramrari chale ko cheena Yesto ho vane peela nai vanu paro staff lai na vaye square ghar nai dinu paro worldlink ko staff ai world link ko wifi chalawana,1,2023-09-05 22:36:36,Worst experience ever Wइफ़ि रमरि छले को छेएन Vanda Staff लै वनछ हमरो wइफ़ि square घर् ma रम्रो छअल cha तपै को लम्बो घर् cha तसै लै रम्ररि छले को छेएन येस्तो ho vane पेएल नै वनु परो staff लै न वये square घर् नै दिनु परो worldlink को staff ai world link को wइफ़ि छलwअन
A Google user,पहिला एकदम राम्रो चल्थ्यो अहिले काम छैन।फेरी मेरोमा worldlink कनेक्ट गर्दा Viber र freefire चल्दैन तर अरु नेट कनेक्ट गर्यो भने मजले चल्छ।,1,2023-09-12 08:10:15,पहि ला एकदम रा म् रो चल् थ् यो अहि ले का म छै न। फे री मे रो मा worldlink कने क् ट गर् दा विबेर् र फ़्रेएफ़िरे चल् दै न तर अरु ने ट कने क् ट गर् यो भने मजले चल् छ।
A Google user,This net is very slow muji haru lado kha Kaile dekhi report gardai xau sudhar ta gara muji khate Randi ko ban muji,1,2023-09-06 11:46:52,This net is very slow मुजि हरु लदो ख कैले देखि report गर्दै छौ सुधर् ta गर मुजि खते Randi को ban मुजि
A Google user,Hait mc geda jasto 10 min vaisako apps naii kholdaina passward change garum vaneko kun chai chorr ly banako yesto apps,1,2023-08-25 19:58:37,हैत् म्च् गेद जस्तो 10 min वैसको apps नैइ खोल्दैन पस्स्wअर्द् change गरुम् वनेको कुन् छै छोर्र् ल्य् बनको येस्तो apps
A Google user,Nepal ko net yestai hoo kunai pani gatilo xaina,1,2023-08-25 21:12:46,Nepal को net येस्तै hoo कुनै पनि गतिलो छैन
A Google user,Jaile kholne bella laag hunxa aalu jsto app kholna nih namilne testai manage garna nasajne vaye kin kholnu app,1,2023-08-25 21:31:07,जैले खोल्ने बेल्ल लअग् हुन्छ अअलु ज्स्तो app खोल्न निह् नमिल्ने तेस्तै manage गर्न नसज्ने वये kin खोल्नु app
A Google user,Yo app ho ki k ho on nai hudaina bela bela matra on hunxa,1,2023-09-06 12:54:31,Yo app ho ki k ho on नै हुदैन बेल बेल मत्र on हुन्छ
A Google user,Lauda jasto net ani app pani xiii,1,2023-09-23 09:11:40,लौद जस्तो net अनि app पनि xiii
A Google user,app nai load hudaina.,1,2023-09-10 14:02:45,app नै load हुदैन.
A Google user,exellent,5,2023-09-01 09:27:06,एछेल्लेन्त्
A Google user,Worst wifi,1,2023-08-26 16:13:55,Worst wइफ़ि
A Google user,Its ok,3,2023-08-28 08:24:20,Its ओक्
A Google user,parmdeRam,4,2023-09-03 16:46:26,पर्म्देरम्
A Google user,🖤🖤,3,2023-09-23 11:27:31,🖤🖤
A Google user,Ramro,5,2023-08-24 23:32:58,रम्रो
A Google user,✌️,5,2023-09-14 20:46:46,✌️
A Google user,Yesto hawa net xa expensive matra paisa jasto kam xaina ajai advertise handai aux xito vanekai worldink kaile chai chalx kaile chai yeskai app pani khuldaina ultaicall handa handa paisa sakinx fking scammers rather go for cheap networks.,1,2023-09-27 18:18:44,येस्तो हwअ net छ expensive मत्र paisa जस्तो कम् छैन अजै advertise हन्दै aux छितो वनेकै wओर्ल्दिन्क् कैले छै छल्छ् कैले छै येस्कै app पनि खुल्दैन उल्तैचल्ल् हन्द हन्द paisa सकिन्छ् फ़्किन्ग् scammers rather go for cheap networks.
A Google user,ᴺᵒᵗ ˢᵃᵗⁱˢᶠⁱᵉᵈ 200 ᵐᵇᵖˢ ᵍⁱᵛᵉⁿ ᵃʳᵒᵘⁿᵈ 50 ᵗᵒ 60 ᵐᵇᵖˢ ˢˡᵒʷ ⁿᵉᵗʷᵒʳᵏ ˢᵉʳᵛⁱᶜᵉ .,1,2023-05-19 20:36:32,ᴺᵒᵗ ˢᵃᵗⁱˢᶠⁱᵉᵈ 200 ᵐᵇᵖˢ ᵍⁱᵛᵉⁿ ᵃʳᵒᵘⁿᵈ 50 ᵗᵒ 60 ᵐᵇᵖˢ ˢˡᵒʷ ⁿᵉᵗʷᵒʳᵏ ˢᵉʳᵛⁱᶜᵉ.
A Google user,Worldlonk को 41 MB app dowenlod गर्न 50 मिनेट लाग्यो 250 mbps को प्याकेज चलाई राको छु ! छिटो भनेकै वर्ल्डलिङ्क # कुरिकुरि,1,2023-05-18 15:37:44,Wओर्ल्द्लोन्क् को 41 MB app दोwएन्लोद् गर् न 50 मि ने ट ला ग् यो 250 म्ब्प्स् को प् या के ज चला ई रा को छु! छि टो भने कै वर् ल् डलि ङ् क# कु रि कु रि
A Google user,K hw yesto 😡!!! Game ping high vako vai garchha ek din chhaina high navako. Ka para ho.. Game khelo bich bich ma high hunchha.. Vayena hai yesto 😡😠😠😠,4,2023-08-02 20:29:17,K ह्w येस्तो😡!!! Game ping high वको वै गर्छ्ह एक् din छ्हैन high नवको. Ka para ho.. Game खेलो बिछ् बिछ् ma high हुन्छ्ह.. वयेन है येस्तो😡😠😠😠
A Google user,Kasam 0 dina pako vaya tei dinthiyea muji net pani janxa time time ma report garna khojiyo app crash khanxa pap lagxa muji tmi haru lai ta,1,2023-07-24 20:41:06,कसम् 0 दिन पको वय तेइ दिन्थियेअ मुजि net पनि जन्छ time time ma report गर्न खोजियो app crash खन्छ pap लग्छ मुजि त्मि हरु लै ta
A Google user,Hawa wifi ka saro lag bhako aab dakhi yo net chalaudina subishu chalau xu 😡😡🤬,1,2023-07-09 16:42:43,हwअ wइफ़ि ka सरो lag भको अअब् दखि yo net छलौदिन सुबिस्हु छलौ xu😡😡🤬
A Google user,Nòt bad 👎 😑 😍,2,2023-10-18 07:07:21,नो᳡त् bad👎😑😍
A Google user,Bakbass net bakbass customer care,1,2023-08-24 22:02:55,बक्बस्स् net बक्बस्स् customer care
A Google user,खत्तम service एप पनि कम्नै न लग्ने,1,2023-08-05 18:09:34,खत् तम service एप पनि कम् नै न लग् ने
A Google user,Good neet,3,2023-07-20 07:10:41,Good नेएत्
A Google user,Verry good,5,2023-07-12 19:28:00,वेर्र्य् good
A Google user,निक्र अप्प्👍️👍️👍️👍️,5,2023-05-22 21:53:11,नि क् र अप् प्👍️👍️👍️👍️
A Google user,Its ok,4,2023-06-24 16:13:01,Its ओक्
A Google user,ok,4,2023-06-29 21:27:29,ओक्
A Google user,Giogff,4,2023-07-08 21:00:15,गिओग्फ़्फ़्
A Google user,Ok,3,2023-07-16 20:26:58,ओक्
A Google user,☹️,1,2023-08-02 18:44:16,☹️
A Google user,Bakwas,2,2023-07-16 04:33:22,बक्wअस्
A Google user,Fffttttþ,2,2023-08-01 12:38:46,फ़्फ़्फ़्त्त्त्त्þ
A Google user,😳😳,1,2023-06-07 19:15:57,😳😳
A Google user,👍,5,2023-08-07 07:30:30,👍
A Google user,🤣,5,2023-06-25 15:24:52,🤣
A Google user,Ok,5,2023-08-17 08:58:21,ओक्
A Google user,Exclint network,5,2023-08-05 16:40:56,एछ्च्लिन्त् network
A Google user,Na app open hunxa nata net nai ramro chalxa ho k bhako pubg sanga tieup gare dekhi k bhako net sabai lai ramro sanga useable garna dina larxa hawa xa yrr 1 star ni dina layak ni xaina ho,1,2023-08-25 20:30:33,Na app open हुन्छ नत net नै रम्रो छल्छ ho k भको पुब्ग् सन्ग तिएउप् गरे देखि k भको net सबै लै रम्रो सन्ग उसेअब्ले गर्न दिन लर्छ हwअ छ य्र्र् 1 star नि दिन लयक् नि छैन ho
A Google user,"Worst Service!!! Ticket haleko 3 din bhayo, ajhai banauna aako xaina.",1,2023-04-29 11:06:58,"Worst Service!!! Ticket हलेको 3 din भयो, अझै बनौन अअको छैन."
A Google user,"App koldai koldaina, kasari xalauni hawa",1,2023-05-04 07:19:39,"App कोल्दै कोल्दैन, कसरि छलौनि हwअ"
A Google user,Yesto hawa jasto website Kai na chalne,1,2023-05-01 22:10:04,येस्तो हwअ जस्तो website कै न छल्ने
A Google user,Good aap,5,2023-04-14 14:01:14,Good अअप्
A Google user,Thik thak,3,2023-05-09 11:46:39,थिक् थक्
A Google user,❤️💐🥰,5,2023-04-22 19:28:13,❤️💐🥰
A Google user,Supooo,5,2023-05-11 16:03:03,सुपोओओ
A Google user,Worldlink ko net le teskai app khuldai na k ho,1,2023-03-31 22:18:08,Worldlink को net ले तेस्कै app खुल्दै न k ho
A Google user,World ko sabai vanda kabadi net,1,2023-04-06 21:37:30,World को सबै vanda कबदि net
A Google user,It's ok 😔😞,4,2023-04-13 09:51:48,It is ओक्😔😞
A Google user,Ok,5,2023-04-06 20:37:14,ओक्
A Google user,Goood,5,2023-03-27 15:56:39,गोओओद्
A Google user,Chor ho randi ko xora haru Complain gareko phone ma app nai na chalney banaidiyo muj khatey haru,1,2023-09-22 23:44:12,छोर् ho रन्दि को छोर हरु Complain गरेको phone ma app नै न छल्नेय् बनैदियो मुज् खतेय् हरु
A Google user,Net khassai ramro chaina net chalda chaldai disconect huncha,1,2023-01-25 23:36:38,Net खस्सै रम्रो छैन net छल्द छल्दै दिस्चोनेच्त् हुन्छ
A Google user,Helpful appppp👍👍,3,2023-01-24 08:27:32,Helpful अप्प्प्प्प्👍👍
A Google user,Nice appp,5,2023-03-28 16:48:46,Nice अप्प्प्
A Google user,Radi ISP radi app radi des radi ta,1,2023-02-15 11:31:56,रदि ISP रदि app रदि देस् रदि ta
A Google user,Net Banda vayo.ganga7 ujarnemko.banaedinuna,5,2023-03-14 19:59:23,Net Banda वयो. गन्ग७ उजर्नेम्को. बनएदिनुन
A Google user,Poor conncetion,1,2023-03-10 21:47:34,Poor चोन्न्चेतिओन्
A Google user,👍️👍️👍️,1,2023-03-07 14:59:29,👍️👍️👍️
A Google user,Luttera,1,2023-01-12 21:17:15,लुत्तेर
A Google user,👌👌👌👌,5,2023-01-06 08:50:37,👌👌👌👌
A Google user,👍👍,5,2023-01-09 16:04:50,👍👍
A Google user,Dekhauna sakdaina bhane jos nadekha,1,2022-12-18 20:57:41,देखौन सक्दैन भने जोस् नदेख
A Google user,"Subscription सकियो कि सकिएन तेती देखाउनि रैछ | बाकि अरु kk नानाथरी feature app ko interface मा देखिए पनि काम भने गर्दैन |backend नभएको जस्तो ! ब्यङ्ग गरेको मात्रै हैन सुझाब पनि हो, कृपया यो कुरा लाई मध्ये नजर गरेर काम थाल्नु होस् | App install गरेपछि Login interface मा gamil र facebook login option हुदा हुदै पनि काम गर्दैन | फोन नं बाट नै login/register गर्नु पर्नी ! App मा register गरिसके पछी पनि भित्र भएका जम्मै feature ले काम गर्दैनन् | Feature काम नगर्ने भए हटाई दिनु कित fix garnu |",1,2022-10-22 20:59:45,"Subscription सकि यो कि सकि एन ते ती दे खा उनि रै छ। बा कि अरु okay ना ना थरी feature app को interface मा दे खि ए पनि का म भने गर् दै न। बच्केन्द् नभएको जस् तो! ब् यङ् ग गरे को मा त् रै है न सु झा ब पनि हो, कृ पया यो कु रा ला ई मध् ये नजर गरे र का म था ल् नु हो स्। App install गरे पछि Login interface मा गमिल् र फ़चेबोओक् login option हु दा हु दै पनि का म गर् दै न। फो न नं बा ट नै login। register गर् नु पर् नी! App मा register गरि सके पछी पनि भि त् र भएका जम् मै feature ले का म गर् दै नन्। Feature का म नगर् ने भए हटा ई दि नु कि त fix गर्नु।"
A Google user,Jabo setup box auta ta barsa din ma lyayera rakhna sakdaina...,1,2022-11-21 16:33:56,जबो setup box औत ta बर्स din ma ल्ययेर रख्न सक्दैन...
A Google user,Minus rating ko feture pani aad garnu paro yo ghatiya aap ko laagi,1,2022-10-23 07:16:23,Minus rating को फ़ेतुरे पनि अअद् गर्नु परो yo घतिय अअप् को लअगि
A Google user,Net tv ko channel haru khoi ... Mobile ma chalne channel haru gayb xan ...and tv jasri pani add garnu ..#worldlinkteam,5,2022-12-12 23:07:16,Net त्व् को channel हरु खोइ... Mobile ma छल्ने channel हरु गय्ब् छन्... and त्व् जस्रि पनि add गर्नु..# wओर्ल्द्लिन्क्तेअम्
A Google user,Faltu app xa control ko naam ma kehi xaina,1,2022-11-08 16:57:46,फ़ल्तु app छ control को नअम् ma केहि छैन
A Google user,dina tw 0 man thiyo tara na milni,1,2022-09-30 16:21:14,दिन त्w 0 man थियो तर न मिल्नि
A Google user,Update vanera dekhuaxa aap update garna khojda hudaina,1,2022-12-27 10:19:13,Update वनेर देखुअछ अअप् update गर्न खोज्द हुदैन
A Google user,Ek dam chor internet compeny,1,2022-10-18 06:43:16,एक् dam छोर् internet चोम्पेन्य्
A Google user,Mugi randi ko ban haru,1,2022-12-10 15:46:37,मुगि रन्दि को ban हरु
A Google user,Nice aap,5,2022-12-10 09:44:41,Nice अअप्
A Google user,Nice appp,5,2022-12-20 07:22:51,Nice अप्प्प्
A Google user,Good Ok,5,2022-11-19 07:21:52,Good ओक्
A Google user,Ghanta jasto chalxa net,1,2022-10-26 22:12:16,घन्त जस्तो छल्छ net
A Google user,TheBest,5,2023-01-02 08:39:03,थेबेस्त्
A Google user,Khate sla😅,3,2023-01-04 15:38:21,खते स्ल😅
A Google user,Ramrai xa,4,2022-11-21 11:14:26,रम्रै छ
A Google user,Ramro x,4,2022-10-01 20:17:20,रम्रो x
A Google user,Gajab,4,2022-11-04 11:42:59,गजब्
A Google user,Hawa,1,2022-11-30 19:35:27,हwअ
A Google user,Nic,1,2022-10-31 10:39:43,निच्
A Google user,Ok,2,2022-10-18 23:30:25,ओक्
A Google user,Gooodd,5,2022-12-30 21:21:18,गोओओद्द्
A Google user,thanku,5,2023-01-01 20:19:57,थन्कु
A Google user,Osm,5,2022-12-12 14:05:15,ओस्म्
A Google user,ｇｏｏｇ,5,2022-10-29 08:54:47,ｇｏｏｇ
A Google user,राम्रो छ,5,2022-10-24 19:49:33,रा म् रो छ
A Google user,Frafect app,5,2022-12-20 05:52:36,फ़्रफ़ेच्त् app
A Google user,🙏😛😛😛,5,2022-09-09 21:22:20,🙏😛😛😛
A Google user,Plangding,5,2022-09-10 12:25:18,प्लन्ग्दिन्ग्
A Google user,Kamalthapa,5,2022-09-07 10:34:52,कमल्थप
A Google user,Hawa haru.. Safe net ko testing phase ramrari garenaki kya ho?? k guu jasto system banako. AM ra PM pani chutauna na sakne. na timing milauna milxa.. na device filtering kaam garxa. Yesai naya features bhanera customer lai ullu banaune??,2,2022-09-05 12:28:56,हwअ हरु.. Safe net को testing phase रम्ररि गरेनकि क्य ho?? k गुउ जस्तो system बनको. AM र PM पनि छुतौन न सक्ने. न timing मिलौन मिल्छ.. न device filtering कअम् गर्छ. येसै नय features भनेर customer लै उल्लु बनौने??
A Google user,Naya update ma dherai bugs aako xaa loading matra huncha puranai thik thiyo,2,2022-09-03 21:06:45,नय update ma धेरै bugs अअको छअ loading मत्र हुन्छ पुरनै थिक् थियो
A Google user,💃💃💃💕,5,2022-09-04 18:19:31,💃💃💃💕
A Google user,राम्रो लाग्यो,5,2022-09-03 08:45:40,रा म् रो ला ग् यो
A Google user,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,2022-09-02 20:07:33,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
A Google user,Net fast banai dey aru kei chahinna esto slow net le pani kata bata 3.5 ko rating pako xa,1,2022-08-22 21:10:58,Net fast बनै dey अरु केइ छहिन्न एस्तो slow net ले पनि कत बत 3. 5 को rating पको छ
A Google user,Advance payment ko link nai open hudaina. Kurda kurda juni bitchha jasto lagichha,2,2022-08-26 14:20:43,Advance payment को link नै open हुदैन. कुर्द कुर्द जुनि बित्छ्ह जस्तो लगिछ्ह
A Google user,Helpfull app,5,2022-08-25 18:56:26,हेल्प्फ़ुल्ल् app
A Google user,Thukka developers.,1,2022-08-20 19:50:06,थुक्क developers.
A Google user,F U worldlink,1,2022-08-18 21:16:41,F YOU worldlink
A Google user,ok,4,2022-08-17 14:09:40,ओक्
A Google user,😇,5,2022-08-30 17:57:41,😇
A Google user,👍,3,2022-08-15 11:15:21,👍
A Google user,Wowww,5,2022-08-10 13:59:29,Wओwww
A Google user,"Update aayo tara kahi kaam chaina, app banaunaya lai app ko problem ka cha thachaina jastho cha ki kyaa ho ki mobile linu paryo Nokia 1110 ho.. ani thaha huncha ki problem app ko.",1,2022-06-26 23:13:23,"Update अअयो तर कहि कअम् छैन, app बनौनय लै app को problem ka cha थछैन जस्थो cha ki क्यअ ho ki mobile लिनु पर्यो Nokia 1110 ho.. अनि थह हुन्छ ki problem app को."
A Google user,Rupayaa ghatau 500 rs ko package ni liyera aau sabai dhani hudaina 500 rs ko small package 50mbps speed liyera aau,1,2022-07-05 07:48:38,रुपयअ घतौ 500 rs को package नि लियेर अऔ सबै धनि हुदैन 500 rs को small package ५०म्ब्प्स् speed लियेर अऔ
A Google user,After update app nai khuldaina mare ni and password automatic pahileko vayo afule change nagarda ni...,1,2022-06-25 12:31:45,After update app नै खुल्दैन mare नि and password automatic पहिलेको वयो अफ़ुले change नगर्द नि...
A Google user,Worldlink ko net le worldlink kai app khuldaina. App kholna data use garnu parcha.,2,2022-08-03 01:18:01,Worldlink को net ले worldlink कै app खुल्दैन. App खोल्न data use गर्नु पर्छ.
A Google user,Jasto net xa tastai ghatiya app pani xa,1,2022-06-29 18:17:06,जस्तो net छ तस्तै घतिय app पनि छ
A Google user,Best wifi,5,2022-07-26 22:14:36,Best wइफ़ि
A Google user,Good.survice,5,2022-07-18 13:49:58,Good. सुर्विचे
A Google user,worst network xyaa xyaa,1,2022-07-20 15:38:02,worst network छ्यअ छ्यअ
A Google user,Usefull,5,2022-08-02 19:52:15,उसेफ़ुल्ल्
A Google user,Khatam net,1,2022-07-05 15:00:54,खतम् net
A Google user,Wrost app,1,2022-07-04 11:12:07,Wरोस्त् app
A Google user,धन्यवाद बिचार गरौला,5,2022-07-13 20:11:34,धन् यवा द बि चा र गरौ ला
A Google user,Excellient,5,2023-03-17 22:33:37,एछ्चेल्लिएन्त्
A Google user,न्इस्ए अप्प्,5,2022-07-15 07:52:29,न् इस् ए अप् प्
A Google user,💗💗💗💗💗💗💗💗💗💗💗💗,5,2022-07-15 21:14:48,💗💗💗💗💗💗💗💗💗💗💗💗
A Google user,❤️,5,2022-07-16 19:02:09,❤️
A Google user,Muji poisa tw purai linxa tw net chai kina lado jasto bela bela matrai chalakoo,1,2022-05-31 22:39:10,मुजि पोइस त्w पुरै लिन्छ त्w net छै kina लदो जस्तो बेल बेल मत्रै छलकोओ
A Google user,Kasto ghatiya app ho jahile kholeni khuldaina...,1,2022-05-19 23:15:31,कस्तो घतिय app ho जहिले खोलेनि खुल्दैन...
A Google user,Wonderfull,5,2022-06-23 18:45:07,Wओन्देर्फ़ुल्ल्
A Google user,Bekar hai app 😡😡😡,1,2024-01-07 17:55:33,बेकर् है app😡😡😡
A Google user,🙏🙏🙏🤭🥱😠😡🤬,1,2022-06-13 07:35:30,🙏🙏🙏🤭🥱😠😡🤬
A Google user,Pin khoi,1,2022-06-23 15:37:51,Pin खोइ
A Google user,Its worke,1,2022-05-26 17:06:58,Its wओर्के
A Google user,Ok.,2,2022-06-25 09:14:23,ओक्.
A Google user,Super supup,5,2022-05-20 02:24:34,Super सुपुप्
A Google user,Yo app kina ani kasle banako. Kabaadi app. BinaKaamko app. Features kehi xaina. Routerma vaekoni use garna napaune. Tait. Yo app le garda worldlinkko internet hataera arko jodna man lagyo. 3 years dekhi kabadi app dekhera rish uthisakyo malaita.,1,2022-04-02 22:16:18,Yo app kina अनि कस्ले बनको. कबअदि app. बिनकअम्को app. Features केहि छैन. रोउतेर्म वएकोनि use गर्न नपौने. तैत्. Yo app ले गर्द wओर्ल्द्लिन्क्को internet हतएर अर्को जोद्न man लग्यो. 3 years देखि कबदि app देखेर रिस्ह् उथिसक्यो मलैत.
A Google user,"Ever since i upgraded the range jhan po slowwwww bhako chha wifi ta.. mbps badhako ta matlab nai bhayena ta. It is just opposite of ""chhito bhanekaii worldlink"". App khulna ni etii time lagchha kii....😑😒. Plz do something. Kasari k hunchha. Paisa gaye anusar wifi ramro hunu nii..",1,2022-03-30 22:08:43,"Ever since i upgraded the range झन् पो स्लोwwwww भको छ्ह wइफ़ि ta.. म्ब्प्स् बधको ta मत्लब् नै भयेन ta. It is just opposite of"" छ्हितो भनेकैइ worldlink"". App खुल्न नि एतिइ time लग्छ्ह किइ....😑😒. प्ल्ज़् do something. कसरि k हुन्छ्ह. Paisa गये अनुसर् wइफ़ि रम्रो हुनु निइ.."
