Channel Name,Video Name,Review,Commenter Name,Date/Time
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,World link WiFi = 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,@Tenzinpassan,2019-06-05T17:03:04Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,now days any kids know that  problem about internet speed not wiki range anyway nice effort,@sawrazor9508,2019-05-26T13:11:22Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,What? Title is English but the speech is not in English?,@dn06se83,2019-05-08T06:32:48Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,wtf is happening to your internet i can even not play YouTube videos in 1080p,@samiroli4249,2019-04-29T15:28:52Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,"Fuck you and ur WiFi shit
Ur WiFi sucks every time",@Tenzinpassan,2019-04-27T16:51:39Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,Slow internet,@rikeshmaharjan4396,2019-03-30T11:34:53Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,"Well u see, they give you fast net for a few days which slowly gets worse and worse
Now i have the so called ""30 mbps"" which is in reality like 1 mp per minute .
Dont fall for them they are the worst.",@innerslothyey4285,2019-03-01T15:31:30Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,Why are the title and the description in English????,@7871988,2019-01-21T09:18:04Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,Great video.,@rakilmaharjan3243,2018-11-04T15:06:59Z
WorldLink Communications,Where to Place Your Router for the Best WiFi Signal?,Nice informative video. But optical router provided by worldlink doesn't have good range. I get no signal in my terrace just one floor above. Before I was using Netis DSL router also provided by worldlink which had excellent coverage.,@manosome,2018-11-04T12:08:54Z
WorldLink Communications,What is Inside myWorldLink App?,"I cannot change password with myWorldlink app. 🤨
It always says error.",@manosome,2018-09-27T11:22:05Z
WorldLink Communications,What is Inside myWorldLink App?,😭😡😡😡my apps is not working,@rubitinkerbell9478,2022-08-04T16:48:34Z
WorldLink Communications,What is Inside myWorldLink App?,How to register mobile no,@sangmulama7905,2021-02-14T17:43:20Z
WorldLink Communications,What is Inside myWorldLink App?,Speed,@roshanshrestha715,2021-02-06T18:48:07Z
WorldLink Communications,What is Inside myWorldLink App?,Can u plz teach me how to recharge? And also I coulnt make account in worldlink.. Tomorrow is last day of using net... Plzzz,@yangchenmetok6191,2020-07-23T14:30:31Z
WorldLink Communications,What is Inside myWorldLink App?,How can I increase my range of router??,@mr.d3vI7,2020-07-04T07:54:16Z
WorldLink Communications,What is Inside myWorldLink App?,how to switch account from one to another in same phone ?,@ugenrai3867,2020-04-15T09:45:28Z
WorldLink Communications,What is Inside myWorldLink App?,How can i  increase wifi range,@harishrawal3683,2020-03-23T15:24:48Z
WorldLink Communications,What is Inside myWorldLink App?,In my phon I cannot download,@jaganathgartaula4632,2020-03-22T13:14:39Z
WorldLink Communications,What is Inside myWorldLink App?,How to unblock blocked use\,@brohero5171,2020-03-07T03:52:23Z
WorldLink Communications,What is Inside myWorldLink App?,I can't use speed test option,@roshanthapa3232,2020-02-20T15:24:29Z
WorldLink Communications,What is Inside myWorldLink App?,Oe how to increase range of wifi angry 😡,@uttammattu1591,2019-05-07T01:50:57Z
WorldLink Communications,What is Inside myWorldLink App?,I don’t have connection divice outage why on my worldlink app,@sitashrestha8920,2019-04-09T17:53:54Z
WorldLink Communications,What is Inside myWorldLink App?,How to decrease WiFi range in worldlink ?,@ameshmaharzan6847,2019-01-02T07:52:24Z
WorldLink Communications,What is Inside myWorldLink App?,Is there Ouality of service feature available?,@congestedgenius682,2018-10-16T09:13:47Z
WorldLink Communications,What is Inside myWorldLink App?,"App closes automatically after entering pin
Why?",@mr.potato5746,2018-10-05T02:19:01Z
WorldLink Communications,What is Inside myWorldLink App?,"Awesome and easy to use  for all
Thanks to worldlink",@manishbajracharya8468,2018-09-27T13:15:45Z
WorldLink Communications,What is Inside myWorldLink App?,"I cannot change password with myWorldlink app. 🤨
It always says error.",@manosome,2018-09-27T11:22:05Z
WorldLink Communications,#Switch_To_WorldLink | Free WorldLink Wi-Fi | WorldLink Communications,How to connect free wifi in world link,@Aryangupta12-e8w,2024-05-27T12:11:02Z
WorldLink Communications,Beat the Speed at Birgunj City | Day 6 | Journey Across Nepal to Support Nepali Cricket Team,Bowling speed doesn't matter. Line and length is matter in cricket,@senpai_ka69,2024-05-21T12:44:38Z
WorldLink Communications,Beat the Speed at Birgunj City | Day 6 | Journey Across Nepal to Support Nepali Cricket Team,"Nice adv, now make the internet speed as relevant as you claim ut to be.",@magixx2274,2024-05-12T07:44:19Z
WorldLink Communications,Beat the Speed at Birgunj City | Day 6 | Journey Across Nepal to Support Nepali Cricket Team,Instead of making useless advertisements to promote your stupid scams JUST PROVIDE BETTER ISPS ALREADY,@cheeseboiyes._.,2024-05-10T11:55:17Z
WorldLink Communications,Beat the Speed at Birgunj City | Day 6 | Journey Across Nepal to Support Nepali Cricket Team,Super ❤❤,@Rahul_Review_,2024-05-10T03:34:49Z
WorldLink Communications,WorldLink & FinnFund: €10M Investment to Transform Nepal’s Digital Future !!,❤hi teacher,@Chiasekienthuc.,2024-12-08T09:29:30Z
WorldLink Communications,WorldLink & FinnFund: €10M Investment to Transform Nepal’s Digital Future !!,Me too,@dayaramromeo,2024-12-08T08:11:42Z
WorldLink Communications,WorldLink & FinnFund: €10M Investment to Transform Nepal’s Digital Future !!,I am the first viewer I want free one year subscription,@Hindidubbedanimea,2024-12-08T08:05:54Z
WorldLink Communications,WorldLink Refer Offer !! Unlock 30 days of uninterrupted connectivity.,"How do you define lack of creativity?
Ans: World link ads",@Anyonymus123,2023-04-29T06:49:52Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,I can’t find WiFi password changer 😒,@sanmitbasnet4568,2021-11-03T12:00:01Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,please make 1 video of changing channel number,@ngaming5992,2021-06-03T13:21:26Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,It is saying under maintenance,@anki.newarr,2021-03-05T13:06:48Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,its useless as the devices with the old password are still running even after password is changed. Totally crap!,@raideepu4,2020-09-03T06:57:07Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,Its not showing save button now??,@DG-iq1ed,2020-04-13T11:37:57Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,"Always high ping in online games in asia server
#worldlink sucks",@Vinlandsaga568,2020-04-04T03:56:00Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,I didn't get my code of verification why,@susanmaharjan5514,2019-11-03T07:56:56Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,Please make one video regarding SSID number entering.,@utsab13,2019-08-18T12:41:35Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,"It says that my SSID registration number is required, I know it but where to enter that number to registeration?",@utsab13,2019-07-24T03:47:38Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,It is not working,@saricarai3639,2019-04-27T13:05:30Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,who ever developed this app and your official website fire them. bullshit. don't u know how much important is changing password for the customers?,@dineshlamarumba4557,2018-06-29T17:41:32Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,who ever developed this app and your official website fire them. bullshit. don't u know how much important is changing password for the customers? bullshit both the official website and app is not working even after upgrading the app.,@dineshlamarumba4557,2018-06-29T17:41:22Z
WorldLink Communications,How to change your WiFi password via MyWorldLink App?,Thank you worldlink. This makes it so easy to change my wifi password from anywhere in the world . #chhitovanekaiworldlink,@rakilmaharjan3243,2018-02-23T08:16:48Z
WorldLink Communications,Preeti Rai spoke about her journey to the Nepal national team. Watch the full podcast #preetirai,Yes i am also this person 😢preeti rai my best player😢,@kamalathapa6494,2024-03-06T18:35:09Z
WorldLink Communications,Bhusan Dahal Testimonial for Nokia Beacon 1.1 | WorldLink Communications,The cell phone number is not registered in our system. Is saying while logging in my world link app plz make solutions for it 😭🙏,@Shadoww_07,2024-01-03T13:37:07Z
WorldLink Communications,How to reset your customer login password? #WorldLinkCommunications #WorldLink #WLink,yo k ho?,@jptvideos4141,2024-10-20T15:48:58Z
WorldLink Communications,How to reset your customer login password? #WorldLinkCommunications #WorldLink #WLink,is the process same as for customer portal?,@TMGFarms,2022-11-30T10:26:13Z
WorldLink Communications,How to reset your customer login password? #WorldLinkCommunications #WorldLink #WLink,Thank you for informing WorldLink...You guys are best isp in nepal..never had any problems in my home and office,@gyanusharmapokhrel4909,2021-11-28T14:15:12Z
WorldLink Communications,How to reset your customer login password? #WorldLinkCommunications #WorldLink #WLink,Great experience,@Skvlogs40097,2021-11-28T14:13:57Z
WorldLink Communications,How to reset your customer login password? #WorldLinkCommunications #WorldLink #WLink,Thanks for the information 🙏🙏,@ajaysah8414,2021-11-28T14:01:48Z
WorldLink Communications,How to reset your customer login password? #WorldLinkCommunications #WorldLink #WLink,How to use wifi  free of cost 🤔🤫,@mdsufiyan8514,2021-11-28T13:53:43Z
WorldLink Communications,How to Install Dual Band Router by yourself?,I'm not going to be a good,@makaju,2023-02-11T01:57:47Z
WorldLink Communications,How to Install Dual Band Router by yourself?,My 5 g light not showing,@hercules5519,2022-08-01T11:49:01Z
WorldLink Communications,How to Install Dual Band Router by yourself?,Free ma ho dual band router,@Salina12252,2022-02-02T04:48:48Z
WorldLink Communications,How to Install Dual Band Router by yourself?,Free ma ho router,@Salina12252,2022-02-02T04:48:32Z
WorldLink Communications,How to Install Dual Band Router by yourself?,"I do strongly recommend and expect this service be provided to your clients upon just a phone call, I also need it but am not able to come to your Pepsi-cola office rather am ready to pay service charge if it is necessary to be done. 
Please send your technician and provide the service. A notice like this does not suit to your renowned ISP",@gcbhandari,2022-01-25T05:43:35Z
WorldLink Communications,How to Install Dual Band Router by yourself?,Worst net,@krishnabasnet8366,2022-01-24T13:49:44Z
WorldLink Communications,How to Install Dual Band Router by yourself?,I’m not satisfied with your service so am going to replace it😤😡👿,@babel2992,2022-01-16T09:18:23Z
WorldLink Communications,How to Install Dual Band Router by yourself?,Price should have been mentioned to either in video or at least on description.,@PranavBhattarai,2022-01-15T08:16:57Z
WorldLink Communications,2 Tips that save your time & balance via myWorldLink app #WorldLink #myWorldLink #tipsandtricks,Thanks,@Golugamerz198,2024-09-13T06:00:07Z
WorldLink Communications,"Nepal's Biggest Holi Event at Durbarmarg, Kathmandu 2080 | WorldLink Communications",Please please please please please please please reply,@Sushant9076,2024-03-29T14:48:26Z
WorldLink Communications,WorldLink Khalti Full Dashain Offer || Win a Dubai Tour(24 Lucky Couples ),Primary package expired bhaneko k ho,@Jassik_yonjan,2023-11-02T05:23:08Z
WorldLink Communications,#WorldLink Presents Sajjan Raj Vaidya's Ekaadeshmaa Nepal Tour 2024! #sajjanrajvaidya,Hello sir,@Devil-Gmrff,2024-10-09T00:42:42Z
WorldLink Communications,How to pay your internet bills online via myWorldLink app? #WorldLink #WLink #OnlinePayment #Khalti,miss world,@mafiagaming2012-u1c,2022-01-08T16:19:52Z
WorldLink Communications,How to pay your internet bills online via myWorldLink app? #WorldLink #WLink #OnlinePayment #Khalti,Worst service Worst internet Worst speed,@hanshuagrahari7048,2021-12-27T07:19:28Z
WorldLink Communications,How to pay your internet bills online via myWorldLink app? #WorldLink #WLink #OnlinePayment #Khalti,"It didn't work dear while attempting to pay on
Nov 24, 2021 - 17:33
Rs. 5,819.00",@balaramsharma1096,2021-11-30T11:16:03Z
WorldLink Communications,How to change WorldLink WiFi password via website?,why password not change plz give solution,@stgame8663,2022-01-05T17:30:36Z
WorldLink Communications,How to change WorldLink WiFi password via website?,why there is no option for ssid in my account,@pramisgurung7134,2021-06-07T08:28:59Z
WorldLink Communications,How to change WorldLink WiFi password via website?,Shows under maintenance always,@comedy6653,2021-05-05T02:18:18Z
WorldLink Communications,How to change WorldLink WiFi password via website?,"Can any one tell me gateway
192.168.??",@Lets_think_now143,2020-11-12T09:57:50Z
WorldLink Communications,How to change WorldLink WiFi password via website?,thanks,@babyfuba4165,2020-09-11T04:35:55Z
WorldLink Communications,How to change WorldLink WiFi password via website?,Mamphuli slowest network of the year,@waffles3730,2020-07-05T10:47:32Z
WorldLink Communications,How to change WorldLink WiFi password via website?,It's not working..Always show under maintenance while i try to registered ACCOUNT!!!,@nabinbk1065,2020-05-31T15:42:15Z
WorldLink Communications,How to change WorldLink WiFi password via website?,under maintenance problem on my pc  to login help,@9Quotes,2019-11-02T09:40:24Z
WorldLink Communications,How to change WorldLink WiFi password via website?,Give me a password of online service,@himanshu2097,2019-10-26T01:27:28Z
WorldLink Communications,How to change WorldLink WiFi password via website?,How to know account password I don't know password,@freefiregamingbeast6016,2018-12-29T09:57:48Z
WorldLink Communications,How to change WorldLink WiFi password via website?,It's  not working,@sagarkarki4385,2018-02-23T10:38:08Z
WorldLink Communications,Dual Band Router Installation,Thank You so much 😊❤,@DearPrince_2066,2024-01-04T06:21:33Z
WorldLink Communications,Dual Band Router Installation,Why world link didn’t give permission to access Router ? I ask 1 guy customer care guy he said we provide internet for you not router I was sucked WTF . Your myWorldlink app must be updated and if someone is requesting to unlock router access web page they must listen 👂 thank you i hope you will understand,@abhishektamang529,2022-06-24T16:25:55Z
WorldLink Communications,Dual Band Router Installation,Hora ❤️,@rainingfire_,2022-02-02T17:21:09Z
WorldLink Communications,Dual Band Router Installation,Wow nice ☺️👍,@nh6147,2022-02-02T07:59:33Z
WorldLink Communications,How to check connected device and Wi-Fi signal strength.,It's not working..,@rajeshthapa2593,2021-12-02T18:18:43Z
WorldLink Communications,How to check connected device and Wi-Fi signal strength.,Good,@ebrahimali862,2021-12-02T15:50:55Z
WorldLink Communications,How to check connected device and Wi-Fi signal strength.,"Better optimise your app .
It says ""Oops no connected devices "" all the time",@amritexists,2021-12-02T11:19:06Z
WorldLink Communications,Safer Internet Day 2024: Collaborating for a Better Digital World || WorldLink,Wow,@MonkeyDLuffy-qv8di,2024-02-23T14:42:18Z
WorldLink Communications,Nokia Beacon 1.1 : How to do Placement for Optimal Connectivity !!,WORLD LINK  WIFI GOOD 👍👍,@SabinTimalsina-v4w,2024-12-07T12:46:56Z
WorldLink Communications,Nokia Beacon 1.1 : How to do Placement for Optimal Connectivity !!,Dont' use beacon 1.1 - wifi password can easily be hacked with beacon 1.1.,@pradipartyst5809,2023-03-30T04:01:03Z
WorldLink Communications,Nokia Beacon 1.1 : How to do Placement for Optimal Connectivity !!,Price??,@itstruth299,2023-01-31T12:27:50Z
WorldLink Communications,Speed ra Service Guaranteed natra Paisa Firta,This the worst internet I have ever  seen in my life  ! 😂,@AnishEdiz-24,2025-02-01T16:29:40Z
WorldLink Communications,Quick Guide: How to Change your Wi-Fi Password & Check Internet Remaining Days via myWorldLink App,Thanks!! I already Know,@GAMINGASMIT123,2024-07-27T01:45:19Z
WorldLink Communications,WorldLink achieved a remarkable milestone of 8 lakh active customers,Worldlink please your app check the app please diagnose issues is not properly have don't work,@aakashthapamagar7188,2023-09-24T12:34:55Z
WorldLink Communications,WorldLink achieved a remarkable milestone of 8 lakh active customers,Worldlink is best network but in nearest of Damak branch our village   name is  Rangpur there is the point of this net is packed but we are informing that issue for worldlink staff but they are came and said we will come tomorrow but they ignore this problem and not came please solve this problem 🙏🙏,@Ipo_new_update,2023-09-09T03:51:46Z
WorldLink Communications,Nepal Vs Sri Lanka T20 WorldCup: Pre-Match Analysis with Gyanendra Malla & Sharad Vesawkar,Legend ❤❤❤,@Tutul-be4qk,2024-06-12T00:00:13Z
WorldLink Communications,Nepal Vs Sri Lanka T20 WorldCup: Pre-Match Analysis with Gyanendra Malla & Sharad Vesawkar,Rohit made the highest run during the Netherlands match and Karan hit   most sixes in that match.,@facts332,2024-06-11T15:52:44Z
WorldLink Communications,Beacon 1.1 Installation,Why the F is the title in English but the video in some other language.,@hh7258,2023-04-25T01:14:56Z
WorldLink Communications,Beacon 1.1 Installation,"hello, good evening, do you know how I can configure the 5g repeater?",@johnventura5508,2022-12-29T02:51:27Z
WorldLink Communications,Beacon 1.1 Installation,World link is best intenet ho Nepal ma,@nh6147,2022-02-03T05:25:00Z
WorldLink Communications,Beacon 1.1 Installation,Login super admin for web GUI,@muhammadfahrudin5598,2022-01-31T09:29:59Z
WorldLink Communications,Beacon 1.1 Installation,Price ?,@sandeshZz,2022-01-07T03:51:23Z
WorldLink Communications,Beacon 1.1 Installation,"👎👎👎👎👎👎👎
Nepal's most slowest internet",@sagarkandel3134,2022-01-06T08:09:14Z
WorldLink Communications,Beacon 1.1 Installation,Haha no need of beacon 🤣 buy tplink router and extend simple 😌🤣,@videomatic5217,2022-01-05T16:18:01Z
WorldLink Communications,Beacon 1.1 Installation,Your service sucks even with plan of 150mbps connection u guys hardly reach 100mbps...whats the point of  providing beacon to customers.. fix ur connectivity issues first. Specially worldlink Attriya customer sevice is clueless n hardly  able to resolve the issue...,@forecastboy,2022-01-05T16:16:09Z
WorldLink Communications,Beacon 1.1 Installation,port forwarding and access router option not available in wordlink why reason to avoid it.,@sawrazor9508,2022-01-05T15:47:09Z
WorldLink Communications,Beacon 1.1 Installation,what about the cost?,@aryandhakal73,2022-01-05T15:33:43Z
WorldLink Communications,#WhyChooseWorldLink | Our customers are the heart of our success.,"""Username_1 is good company, but I am dissatisfied with their customer service. I recently purchased a new connection, but the dealer provided me with an old Republic router and set-top box. My plan is for 120 Mbps, but the speed is not up to par. I am reaching out to #worldlink for support on this matter.""",@sifi9628,2024-04-07T06:05:19Z
WorldLink Communications,#WhyChooseWorldLink | Our customers are the heart of our success.,PEA principal 👆🫣😀,@CRDYGaming,2024-04-03T10:46:05Z
WorldLink Communications,myWorldLink App,Made 100 likes,@AadarshPandeyop,2022-02-03T07:25:50Z
WorldLink Communications,myWorldLink App,It seems like knowing username can be hacked. How about mac filtering?,@sanjeevshrestha5049,2018-04-01T10:20:19Z
WorldLink Communications,myWorldLink App,"It would be better
If this app have mac filtering system..",@sabyr5573,2017-09-19T13:19:34Z
WorldLink Communications,myWorldLink App,yo worldlink people.. upload a video on your NET TV.. how much that TV cost.. how to set up .. everything.. cmon lazy guys.,@nazar4959,2017-06-24T02:19:14Z
WorldLink Communications,myWorldLink App,it would b better if there was an access to block some particular mac address or we can simply make our wifi hidden through this app 😁😁😁,@bibekmaharjan7159,2017-01-21T17:20:00Z
WorldLink Communications,WorldLink Surprise Gift for 9th Lakh Customer | WorldLink Communications,"Best work by World link and many many thanks for doing such best work for the nation and the best wishes to continue such best works in upcoming days, years and decades too, l am a teacher teaching mathematics in Tribhuwan University since 35 years and enjoying the very much to teach the students.",@dhrubasigdel6818,2024-07-02T08:32:30Z
WorldLink Communications,WorldLink Surprise Gift for 9th Lakh Customer | WorldLink Communications,the f is wrong with your internet every worldlink user i know is having issue and is barely even working from last few days. W providers,@prajjwalsingh7508,2024-05-02T15:53:59Z
WorldLink Communications,WorldLink Surprise Gift for 9th Lakh Customer | WorldLink Communications,"""Customers are not just transactions; they are the lifeblood of our business. Their importance lies not only in their purchases but in their trust, loyalty, and advocacy."" Great🙏🙏",@pabindradhungana5674,2024-04-29T04:23:09Z
WorldLink Communications,WorldLink Surprise Gift for 9th Lakh Customer | WorldLink Communications,Great congratulations 🎉🎉🎉,@jagdishbhatta2261,2024-04-29T02:49:07Z
WorldLink Communications,WorldLink Surprise Gift for 9th Lakh Customer | WorldLink Communications,Great work congratulations,@ramkumarbk3597,2024-04-28T14:44:41Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,"@Worldlink Communications Any initiatives for pc gamers who playe pubg pc, valorant, csgo? Does this change improve anything for pc gamers? PC gamers might need access to router or option to set nat type.",@AlphaWitcher,2023-08-15T03:14:50Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Worst internet connection for gaming worldlink,@HinkoParu,2023-08-08T00:37:56Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,"You are right , Mongolian player vs Nepali player  ping ,we have to hit more  bullets to  nockdown thanks for solving this issue and ping",@Lessonsingh01,2023-08-05T17:47:31Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,I took a one year subscription of worlldink . It was a mistake . It has been 10 months . After two more months switching to Vianet or other ISP.,@videofunnn,2023-08-05T14:11:01Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,DE op love ❤️ Nepal,@bishulrai7154,2023-08-04T14:01:19Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Video start in 18:20,@SaGaR_OG,2023-08-04T10:59:40Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,PLAYERS INTERVIEW 🤣💯👍🏿,@karma21010,2023-08-04T09:49:30Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Please provide good net in Sarlahi ..hariwon area your internet really sucks here,@birendramahato5670,2023-08-04T09:26:37Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,I play free fire,@Ankur-v2u,2023-08-04T08:54:14Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,De❤,@NareshX7,2023-08-04T08:31:21Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,18:21 thanks to me😅 later,@dkfyubs8822,2023-08-04T08:10:24Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,worst net service,@nikhere33,2023-08-04T08:01:56Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Literally I'm skipping 480 sec.😂,@udayashrestha942,2023-08-04T07:55:22Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,677 ms 😂😂,@ujjwaltamang91,2023-08-04T07:02:37Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Lack of employee in world link field look overthere?,@charlieyt3679,2023-08-04T06:47:52Z
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Love from hora family💟😘,@sanamthakuri3742,2023-08-04T06:41:29Z
WorldLink Communications,#WorldLink Festive कारNIVAL: Win a Nammi EV Car! Huge Discounts on Samsung & BoAt | #Khalti,Nice work ❤❤❤❤❤❤,@AjayKumarYadavAjitKumarYadav,2024-09-26T12:08:13Z
WorldLink Communications,Bhoto Jatra Live with WorldLink.,Please take ramailo tv channel in nettv. but there is not channel. It is at dishoom if you can take that channel on live tv please take it.,@Editgod-o9u,2022-06-04T12:41:26Z
WorldLink Communications,SEEP Mela 2081: Skills for the Future | Internet Partner as WorldLink,V,@SanjayYadav-qr6hg,2024-05-27T10:40:18Z
WorldLink Communications,Beat the Speed in Kathmandu | Day 18 | Meet the Kathmandu's Fastest Bowler,"Much Appreciate, Worldlink  for such Hunt",@B-Vlog1,2024-07-03T04:59:57Z
WorldLink Communications,Beat the Speed in Kathmandu | Day 18 | Meet the Kathmandu's Fastest Bowler,"Great task World link❤With due respect like,comment n subscribe done❤",@sudeep-e1s,2024-06-30T01:59:53Z
WorldLink Communications,Beat the Speed in Kathmandu | Day 18 | Meet the Kathmandu's Fastest Bowler,Great work world link ❤️,@Metamaster1077,2024-06-27T00:21:51Z
WorldLink Communications,Beat the Speed in Kathmandu | Day 18 | Meet the Kathmandu's Fastest Bowler,I am so happy to begin such a talent hunt.,@bishnunepal3485,2024-06-26T10:42:08Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,Great to see someone experimenting in a way that makes ppl praise and admire his personality and ability .,@shyamkhadka4894,2025-01-09T05:24:10Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,Good,@SHIVAVLOCK-jn6fe,2025-01-08T16:51:22Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,WORLD LINK WIFI 💪💪💪,@SabinTimalsina-v4w,2025-01-04T23:34:06Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,"It's certainly an innovative programme with creative content. One thing I must say, though: please, please, please do not look away—perhaps to read the script—when delivering a PTC (Piece to Camera) or addressing the audience. I have seen even some professionals in the West do that. Let’s leave it to them.",@Kholakogeet84,2025-01-04T09:02:22Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,I am not satisfying with worldlink,@Tulbikrambasnet,2025-01-03T12:18:38Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,Feel proud & happy to be a part of Worldlink  🙏☺,@sujankc2839,2025-01-03T02:38:04Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,I would use worldlink but I’m poor,@Vegetawithangerissues,2025-01-02T14:27:23Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,"Super story, keep it up. world link is best ISP (internet service provider) of Nepal. I am connecting with this service from 7 years both office and resident",@Sajhamanch70,2025-01-02T13:53:48Z
WorldLink Communications,WorldLink म ढुक्क छु !!  Episode 1 #WorldLinkMaDhukkaChu,"Hey Worldlink, I'm the first person to comment on this very first episode of your wonderful series! Don't you think I deserve a special reward for this?😉
#WorldLinkMaDhukkaChhu",@rsenchurey,2025-01-02T10:54:28Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,"Wow, that's beyond the expectations by WorldLink!",@HahaFfx,2025-01-31T16:40:54Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Wow,@govinddaily,2025-01-31T04:09:40Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,great initiation by worldlink ...this is what we expect from biggest ISP,@pokhararockers6471,2025-01-31T02:59:25Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Keep going guys🎉,@kuldipfaujdar7804,2025-01-30T19:40:58Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Awesome guys,@shivaacharya-,2025-01-30T18:59:35Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Good Job❤️,@madansilwal5077,2025-01-30T13:54:31Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Nicely done,@prempandey,2025-01-30T10:09:11Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,"Good job. Though we have a long run ahead, the start is exiting.",@ranjanchetri2501,2025-01-30T09:09:50Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Good job 🎉🎉,@kamaloli1518,2025-01-29T14:20:13Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,good job👍️,@RamsinghKumal-co6mk,2025-01-29T09:39:55Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Good job🎉❤❤❤,@JayMagar-oe6gj,2025-01-29T07:26:05Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,It motivated me a lot and I hope one day I will be a part of it..❤❤❤,@anmolmagar3197,2025-01-29T06:22:33Z
WorldLink Communications,The Rocket !! #WorldLink_म_ढुक्क_छु,Good job ❤❤,@dipakpaneru2784,2025-01-29T06:18:16Z
